oid_migrash,ms_gush,ms_migrash,k_yeud_rashi,t_yeud_rashi,Shape_Length,Shape_Area,Shape,ms_ezor,ms_ezor_shetach
6361,7062,98,1006,שטחים פתוחים,17.012790219137106,17.440228705162806,Polygon,831,408518.27397721127
6362,6769,8,1008,תחבורה,93.93042587540403,164.9271667587558,Polygon,114,348605.45488282567
6363,6962,197,1001,מגורים,74.92776897318306,341.2292100102854,Polygon,312,170816.25208604324
6364,6961,42,1001,מגורים,72.92042009163755,283.55272147059634,Polygon,312,170816.25208604324
6365,6213,1246,1001,מגורים,103.43557383794823,661.545415273693,Polygon,1416,99235.87470231787
6366,6215,285,1001,מגורים,96.44293470877676,578.5534165289881,Polygon,324,125188.65854304013
6367,6954,75,1001,מגורים,76.35731929440172,283.744858429412,Polygon,325,138538.946505058
6368,6951,51,1001,מגורים,93.60610575909662,541.2961158368806,Polygon,1341,128621.81106853219
6369,6638,129,1001,מגורים,91.15455569699006,516.4440641776725,Polygon,1223,724840.0827068764
6370,6623,429,1001,מגורים,113.51915084909714,748.2357539982421,Polygon,1222,405574.26711428136
6372,6624,808,1001,מגורים,67.7079643082695,249.0032155486399,Polygon,1212,471068.63664477214
6373,6336,299,1002,מסחר,267.77075253420173,4709.614124549855,Polygon,1213,580609.3932878867
6374,6628,307,1005,מבנים ומוסדות ציבור,147.08294818940325,1268.9451364936467,Polygon,111,534314.6075865291
6375,6625,1069,1008,תחבורה,16.075377366111226,9.683562233898341,Polygon,211,249212.7149772653
6376,6627,653,1008,תחבורה,156.8543659728723,494.94031047790725,Polygon,111,534314.6075865291
6377,6628,838,1008,תחבורה,160.52793204394683,374.76519113116296,Polygon,111,534314.6075865291
6378,6625,785,1001,מגורים,89.34733800870488,497.33649623371866,Polygon,221,330084.0198348045
6379,6638,204,1001,מגורים,145.93059471481038,1180.5440299521426,Polygon,1223,724840.0827068764
6380,6623,552,1001,מגורים,120.92042328829002,779.1884721482852,Polygon,1222,405574.26711428136
6381,6623,495,1001,מגורים,100.70382111900707,626.0700001938161,Polygon,1222,405574.26711428136
6382,6770,34,1008,תחבורה,131.0357363428672,321.26494207616764,Polygon,113,513275.2066038634
6383,6770,24,1005,מבנים ומוסדות ציבור,139.22371110249344,1111.0209998451912,Polygon,113,513275.2066038634
6384,6948,34,1009,שטח לתכנון בעתיד,65.07826013891977,252.7746240502133,Polygon,821,178748.44764849124
6385,6111,604,1001,מגורים,267.5921285129287,4445.317798253903,Polygon,1423,200926.47254806868
6386,6212,336,1001,מגורים,76.9642204207589,259.38260265212466,Polygon,423,223274.00953307396
6387,6212,845,1010,אחר,118.84239039974133,855.8852869650543,Polygon,423,223274.00953307396
6388,6959,97,1002,מסחר,67.28841100456573,259.3534039945481,Polygon,313,115985.31835504966
6389,6213,441,1001,מגורים,63.76282545393508,156.60084229681334,Polygon,1413,258401.31440347756
6390,6628,147,1001,מגורים,92.67959851659441,537.6643109282111,Polygon,111,534314.6075865291
6391,6628,247,1001,מגורים,90.1252496482839,505.92736682942314,Polygon,111,534314.6075865291
6392,6792,2032,1001,מגורים,94.71937908667725,556.4362267207392,Polygon,212,331441.45344205084
6393,6637,341,1001,מגורים,90.72622433435959,497.18658564588054,Polygon,1222,405574.26711428136
6394,6627,196,1001,מגורים,131.33057950754,1006.0820306319508,Polygon,213,368425.08436147496
6395,7103,33,1001,מגורים,105.01351251421178,624.637384737323,Polygon,611,245643.6340782615
6396,6977,56,1002,מסחר,91.35333256655105,484.24230531397416,Polygon,815,231806.0595833161
6397,7424,16,1002,מסחר,55.09278348863033,184.8874290516138,Polygon,811,166043.0948264779
6398,6926,39,1001,מגורים,67.60406286428876,283.92437246028913,Polygon,533,316438.25272633473
6399,6130,233,1001,מגורים,186.1910040446187,1677.6949051842637,Polygon,935,241387.8055921972
6400,6636,403,1001,מגורים,105.20483946196522,689.780988651032,Polygon,223,553888.3842120315
6401,6150,222,1001,מגורים,59.52640292766029,166.01530143671488,Polygon,916,167064.5367283147
6402,7072,8,1001,מגורים,83.88738541301215,445.77347171201865,Polygon,711,203460.0893537748
6403,6217,406,1001,מגורים,102.90956585473187,638.2101937512039,Polygon,1421,148627.65127276542
6404,6150,347,1001,מגורים,58.668015953597305,192.22590964251032,Polygon,916,167064.5367283147
6405,6336,311,1006,שטחים פתוחים,204.276746718064,2710.118505913513,Polygon,1213,580609.3932878867
6406,6927,37,1001,מגורים,44.50599884605768,118.60058722583004,Polygon,532,214953.29493178366
6407,7023,110,1001,מגורים,80.31413184532421,403.01962854273586,Polygon,1522,230514.86957245372
6408,6770,36,1008,תחבורה,124.91371807959457,160.48981463540937,Polygon,113,513275.2066038634
6409,6638,70,1001,מגורים,138.73802162000177,1102.7847196182297,Polygon,1223,724840.0827068764
6410,6638,406,1001,מגורים,92.20877590674979,529.0154573783983,Polygon,1223,724840.0827068764
6411,6212,2190,1006,שטחים פתוחים,203.1416152084991,928.6326539969218,Polygon,423,223274.00953307396
6412,6961,87,1001,מגורים,90.04788307361848,486.67318591265564,Polygon,312,170816.25208604324
6413,6636,296,1001,מגורים,135.49196312342744,1055.5945423744495,Polygon,223,553888.3842120315
6414,6645,2081,1006,שטחים פתוחים,570.6631498637405,9602.039358772294,Polygon,116,2398162.2538643084
6416,7018,7,1001,מגורים,82.33352806249351,422.18032037183866,Polygon,1521,190474.61309272685
6417,7078,196,1001,מגורים,69.26171401377852,277.39197322765995,Polygon,1313,64124.65058004945
6418,6217,297,1001,מגורים,110.61997034352852,728.2977791337187,Polygon,1422,206397.02011569438
6419,6627,218,1001,מגורים,126.80856165120811,955.6565228897396,Polygon,213,368425.08436147496
6420,6213,945,1001,מגורים,103.76190749789339,669.9951391379041,Polygon,1411,126889.33110198317
6421,7098,108,1001,מגורים,73.19301003152465,197.35200232123017,Polygon,934,244172.66428730346
6422,6907,2029,1008,תחבורה,30.088431522186834,36.28606156038017,Polygon,512,97766.6613528302
6423,7091,2066,1008,תחבורה,34.686363659763416,52.528203223005704,Polygon,1317,86061.8938959759
6425,6628,64,1001,מגורים,92.62702841946488,499.3931369208707,Polygon,111,534314.6075865291
6426,6336,109,1001,מגורים,113.02749524108837,775.5926697471072,Polygon,1213,580609.3932878867
6427,6628,68,1001,מגורים,93.70127368890176,497.58178326636965,Polygon,111,534314.6075865291
6428,6628,43,1001,מגורים,94.24363840726348,532.935833707226,Polygon,111,534314.6075865291
6429,6628,105,1001,מגורים,91.5974241221225,500.7557210726337,Polygon,111,534314.6075865291
6430,6628,116,1001,מגורים,92.19764416057258,515.5885813570615,Polygon,111,534314.6075865291
6431,6628,341,1001,מגורים,91.01781833317605,508.25787807252254,Polygon,111,534314.6075865291
6432,6628,110,1001,מגורים,91.10756943948388,494.7176070944805,Polygon,111,534314.6075865291
6433,6630,547,1001,מגורים,178.89211092661625,2023.1855240113662,Polygon,124,286463.85462831147
6434,6623,499,1001,מגורים,104.40013486779905,632.1143240033913,Polygon,1222,405574.26711428136
6435,6623,502,1001,מגורים,106.88553266920952,675.6533003282357,Polygon,1222,405574.26711428136
6436,6623,553,1001,מגורים,112.87697230413181,732.4000800370388,Polygon,1222,405574.26711428136
6437,6638,397,1001,מגורים,96.03390565196818,587.3935493298611,Polygon,1223,724840.0827068764
6438,6770,2007,1006,שטחים פתוחים,52.25014533477277,109.60409491934718,Polygon,113,513275.2066038634
6439,6636,338,1001,מגורים,120.42002330038846,904.8996226639907,Polygon,223,553888.3842120315
6440,6150,395,1001,מגורים,184.94398305862651,1724.968509127177,Polygon,915,206431.76886856044
6441,7003,11,1003,תעסוקה,212.54203211268123,2533.935559567707,Polygon,531,366879.8137089469
6442,6975,68,1001,מגורים,73.1015821700507,313.0188826423937,Polygon,821,178748.44764849124
6443,7062,168,1006,שטחים פתוחים,41.07974163735605,72.64185085232835,Polygon,831,408518.27397721127
6444,6214,130,1001,מגורים,82.90173822983593,408.6377482322156,Polygon,323,137989.22320596903
6445,6108,258,1008,תחבורה,89.05396793614737,421.4312607051609,Polygon,1413,258401.31440347756
6446,7090,2066,1001,מגורים,36.36955658231745,50.08763356641031,Polygon,933,370870.01864437223
6447,6947,81,1002,מסחר,92.16027047767585,462.31195724592504,Polygon,814,226834.28012777166
6448,6911,69,1001,מגורים,67.95773653891507,263.3030957654256,Polygon,514,118757.59833671525
6449,6631,152,1001,מגורים,111.15449307117333,421.8525977444391,Polygon,122,413285.41929599183
6450,6968,174,1001,מגורים,85.0566743650824,449.9036581547922,Polygon,1315,170413.4274499788
6451,6111,675,1008,תחבורה,106.69618906774623,188.5680133191518,Polygon,1422,206397.02011569438
6452,6952,144,1008,תחבורה,342.91575024792496,1591.5304301873925,Polygon,1323,86666.53339066547
6453,7065,126,1001,מגורים,89.06688923334698,491.985605717953,Polygon,832,353787.9401749411
6454,7068,158,1001,מגורים,26.006847639599645,37.66256884519789,Polygon,933,370870.01864437223
6455,6625,2228,1008,תחבורה,51.359759922918144,103.35751510149538,Polygon,221,330084.0198348045
6456,6625,1041,1008,תחבורה,57.93738854084148,128.94325732650955,Polygon,222,353566.9454627961
6457,6972,24,1001,מגורים,61.13736329719316,211.01305433246225,Polygon,822,270217.532843293
6458,6972,83,1001,מגורים,83.73957824075299,429.30468049596095,Polygon,822,270217.532843293
6459,6958,172,1008,תחבורה,42.26337350213601,20.115546878292626,Polygon,314,211956.58215459858
6460,6958,2046,1008,תחבורה,36.28917535469891,53.10547948252707,Polygon,314,211956.58215459858
6461,6623,789,1001,מגורים,123.46403964095765,883.0131316435387,Polygon,1221,380690.56912756327
6462,6902,101,1002,מסחר,95.90682488024599,561.3717077041103,Polygon,326,109498.64609283455
6463,6150,132,1001,מגורים,58.75170158457514,161.3158328882668,Polygon,916,167064.5367283147
6464,7091,153,1001,מגורים,88.38800488460048,411.9932162414116,Polygon,1317,86061.8938959759
6465,6111,242,1001,מגורים,100.2645492481019,554.0899733086876,Polygon,1423,200926.47254806868
6466,6213,1068,1001,מגורים,70.94368310724911,322.6355172742674,Polygon,1413,258401.31440347756
6467,6628,306,1005,מבנים ומוסדות ציבור,136.5180836497058,1123.8910486626955,Polygon,111,534314.6075865291
6468,6212,737,1001,מגורים,71.8067059396663,250.90153190036398,Polygon,421,263980.93883154157
6469,6213,745,1001,מגורים,114.22878577531371,778.7406154683331,Polygon,1412,142084.02121651286
6470,6647,2170,1008,תחבורה,58.318396606374364,158.00020992381715,Polygon,116,2398162.2538643084
6471,6798,38,1001,מגורים,87.9666808375799,467.7557756166955,Polygon,1133,421264.9929497841
6472,6798,48,1001,מגורים,137.5353271878844,1180.5688044402134,Polygon,1133,421264.9929497841
6473,6648,2325,1008,תחבורה,96.86493826072054,367.3909679067959,Polygon,115,1459716.712396745
6474,6213,829,1001,מגורים,112.054478229237,777.6272442658556,Polygon,1411,126889.33110198317
6476,7091,141,1001,מגורים,84.15310155754084,429.48340608016366,Polygon,1317,86061.8938959759
6477,6929,59,1001,מגורים,56.808987912022666,174.93099023387856,Polygon,533,316438.25272633473
6478,6212,578,1008,תחבורה,263.6830643139141,634.1950463129052,Polygon,423,223274.00953307396
6479,6212,903,1001,מגורים,72.80984247073528,302.3039680322762,Polygon,421,263980.93883154157
6480,7023,66,1001,מגורים,74.63741447573052,333.81090384104255,Polygon,1522,230514.86957245372
6481,6111,616,1001,מגורים,107.41898056211441,692.1943840273523,Polygon,1426,159666.58485320772
6482,6968,158,1001,מגורים,84.76861256072202,405.416135140966,Polygon,1315,170413.4274499788
6483,6968,154,1001,מגורים,93.09771500752028,494.4493348120001,Polygon,1315,170413.4274499788
6484,6951,116,1001,מגורים,96.97645065788808,578.5110276794582,Polygon,1341,128621.81106853219
6485,7091,2049,1002,מסחר,77.03466237691883,175.577227759724,Polygon,1331,93785.88324427721
6486,7110,2118,1001,מגורים,98.49748912840269,606.2787866893084,Polygon,911,140233.5910547544
6487,6627,332,1001,מגורים,86.11990588324747,465.8480038533799,Polygon,213,368425.08436147496
6488,6627,282,1001,מגורים,122.28407780483312,821.1982942183613,Polygon,213,368425.08436147496
6489,7078,184,1008,תחבורה,209.47799848357553,1424.5893192207982,Polygon,1313,64124.65058004945
6490,6972,157,1001,מגורים,63.232860475044276,185.9656286964787,Polygon,822,270217.532843293
6491,7084,232,1002,מסחר,73.1672613857752,274.6093601535784,Polygon,812,119053.73858453319
6492,6212,902,1001,מגורים,75.74299022924852,333.82882191101197,Polygon,421,263980.93883154157
6493,6212,314,1001,מגורים,80.25522593178948,305.14787899051623,Polygon,423,223274.00953307396
6494,6951,36,1001,מגורים,86.41428538165357,453.05637782544125,Polygon,1341,128621.81106853219
6495,7091,113,1001,מגורים,78.11983071293815,378.1376879415997,Polygon,1317,86061.8938959759
6496,6636,402,1001,מגורים,105.21595811793854,675.7791737767618,Polygon,223,553888.3842120315
6497,6636,2222,1001,מגורים,105.75105154671671,689.8951792589407,Polygon,223,553888.3842120315
6498,6214,257,1001,מגורים,96.41943004333564,549.1530543112466,Polygon,323,137989.22320596903
6499,7110,235,1008,תחבורה,123.76159199773059,522.2275474034109,Polygon,911,140233.5910547544
6500,6915,13,1001,מגורים,88.54635973028974,447.38819294234787,Polygon,521,124709.64088576622
6501,6916,54,1001,מגורים,74.07156697699921,300.55486516339795,Polygon,522,136162.35278662218
6505,7115,17,1010,אחר,93.44613080541407,537.2879198960038,Polygon,1514,412384.4607673103
6506,7018,6,1001,מגורים,67.30586171037426,275.98059621981633,Polygon,1521,190474.61309272685
6509,7115,9,1001,מגורים,85.9795311938912,450.3719822201919,Polygon,1514,412384.4607673103
6510,7069,54,1001,מגורים,62.10851489032004,235.56690273891348,Polygon,1011,274150.6581909411
6511,6972,40,1001,מגורים,51.580418904433685,117.72121735817063,Polygon,822,270217.532843293
6512,6972,39,1001,מגורים,59.4425041520466,195.99016528244206,Polygon,822,270217.532843293
6513,7080,59,1001,מגורים,81.62059203885357,400.89417965863447,Polygon,1521,190474.61309272685
6514,6980,2364,1008,תחבורה,49.628062085201556,147.7416774780065,Polygon,1012,191662.26410321728
6515,6623,416,1001,מגורים,107.26353922722515,710.7351390457592,Polygon,1221,380690.56912756327
6516,6903,211,1001,מגורים,12.456006862837679,4.203100043751615,Polygon,1321,84244.0758753767
6517,6944,28,1002,מסחר,87.01779335234727,419.1191465046253,Polygon,816,207392.60324355093
6518,6213,1334,1001,מגורים,75.69409526026251,352.80408216915635,Polygon,1413,258401.31440347756
6520,6637,335,1001,מגורים,94.49900850204776,516.7949531149173,Polygon,1222,405574.26711428136
6521,6638,560,1001,מגורים,111.79879261639391,740.8590641702639,Polygon,1223,724840.0827068764
6522,6963,51,1001,מגורים,76.11100928310586,278.08740320034593,Polygon,313,115985.31835504966
6523,6106,2034,1008,תחבורה,107.8981591949163,105.80171552342712,Polygon,411,442880.2570004637
6524,6956,114,1006,שטחים פתוחים,166.02772684293288,1460.1970730493986,Polygon,316,72056.72045232297
6525,6215,156,1001,מגורים,97.37008365822722,558.4914184939305,Polygon,325,138538.946505058
6527,6615,141,1001,מגורים,106.84621540086822,702.3158722369001,Polygon,1212,471068.63664477214
6528,6615,143,1001,מגורים,105.83281797392627,688.6440823411975,Polygon,1212,471068.63664477214
6529,6212,1069,1001,מגורים,70.52555288742391,250.99743853187093,Polygon,421,263980.93883154157
6530,6959,105,1001,מגורים,104.2410163990412,676.1372356246644,Polygon,313,115985.31835504966
6531,6212,1133,1001,מגורים,68.07709532547463,262.57748204317807,Polygon,421,263980.93883154157
6532,6212,925,1001,מגורים,132.60904777168705,1092.1261961831603,Polygon,423,223274.00953307396
6533,6212,1148,1001,מגורים,123.56926857760384,779.8865964225458,Polygon,423,223274.00953307396
6534,6212,2223,1008,תחבורה,69.64994177965626,251.93489183318013,Polygon,421,263980.93883154157
6535,6903,154,1001,מגורים,64.91678528261573,204.82871036770285,Polygon,1333,50953.455024530456
6536,6929,2017,1008,תחבורה,46.70978445915655,79.8407086656339,Polygon,533,316438.25272633473
6537,6108,456,1008,תחבורה,50.75769458764809,78.48696745866026,Polygon,1413,258401.31440347756
6539,6907,122,1001,מגורים,105.83687000069041,346.857782714845,Polygon,512,97766.6613528302
6540,6336,545,1001,מגורים,103.33249570935223,673.7032007121201,Polygon,1223,724840.0827068764
6541,6627,604,1001,מגורים,94.70607818641733,509.9768821140075,Polygon,111,534314.6075865291
6542,6952,33,1001,מגורים,84.38773468932867,453.35443902727445,Polygon,1323,86666.53339066547
6543,6909,2064,1006,שטחים פתוחים,98.83057840586561,444.88151383906046,Polygon,511,199770.89613972438
6545,6133,844,1001,מגורים,83.5432977013781,346.36830405294654,Polygon,921,370435.4601625214
6547,6336,491,1001,מגורים,91.94685944925398,526.9937717168655,Polygon,1223,724840.0827068764
6548,7223,16,1005,מבנים ומוסדות ציבור,129.40790750690445,989.9403293941765,Polygon,125,232532.33554246897
6549,6636,109,1001,מגורים,119.24462291644798,866.2715722177683,Polygon,223,553888.3842120315
6550,6769,21,1001,מגורים,152.60549851814588,1140.7193084735554,Polygon,114,348605.45488282567
6551,6624,623,1001,מגורים,116.81994221301974,704.805685805942,Polygon,1212,471068.63664477214
6552,6111,617,1001,מגורים,68.75398342203896,64.44236970718322,Polygon,1426,159666.58485320772
6553,6977,63,1002,מסחר,88.95642183210454,449.5912762337373,Polygon,816,207392.60324355093
6554,7425,42,1002,מסחר,54.35866714526031,183.37912926705093,Polygon,811,166043.0948264779
6555,6212,378,1001,מגורים,84.45150668392533,307.65366362159557,Polygon,423,223274.00953307396
6556,7091,130,1001,מגורים,91.29376597122312,551.2091630651989,Polygon,1317,86061.8938959759
6557,7023,57,1001,מגורים,105.62057932515788,585.8382168480075,Polygon,1522,230514.86957245372
6558,6638,393,1001,מגורים,106.54992752199927,701.1467601525205,Polygon,1223,724840.0827068764
6559,6636,325,1001,מגורים,102.17958267975256,654.4037153620051,Polygon,223,553888.3842120315
6560,7092,16,1001,מגורים,81.97419518724578,406.61025658172093,Polygon,1331,93785.88324427721
6561,6625,506,1008,תחבורה,39.04440871459596,82.6373428176683,Polygon,222,353566.9454627961
6562,6111,539,1008,תחבורה,66.5644369659259,107.82256319384483,Polygon,1423,200926.47254806868
6563,6150,350,1001,מגורים,56.841519091788925,152.99561877711056,Polygon,916,167064.5367283147
6564,6150,342,1001,מגורים,58.135012383640124,158.4079519059808,Polygon,916,167064.5367283147
6565,6625,647,1001,מגורים,59.36580070421744,139.74363115168737,Polygon,213,368425.08436147496
6566,6625,972,1008,תחבורה,55.784579337801404,114.39029544756606,Polygon,221,330084.0198348045
6567,7078,203,1002,מסחר,78.82995241163765,244.89043672160722,Polygon,1321,84244.0758753767
6568,6625,893,1001,מגורים,130.2255924197513,994.8310957569975,Polygon,213,368425.08436147496
6569,6627,249,1001,מגורים,128.65731225696112,1007.8889893555169,Polygon,213,368425.08436147496
6570,6623,450,1001,מגורים,90.02967589670088,485.63538421468144,Polygon,1222,405574.26711428136
6571,6627,297,1001,מגורים,121.7407317706252,945.4662793152138,Polygon,213,368425.08436147496
6572,6903,101,1001,מגורים,95.21417789682685,484.1940994144314,Polygon,1331,93785.88324427721
6573,6903,145,1001,מגורים,84.7477236496178,407.79371848682695,Polygon,1333,50953.455024530456
6574,7024,182,1001,מגורים,63.561374933125926,246.71327010988418,Polygon,721,244921.92061133427
6575,6133,600,1002,מסחר,78.63760400210782,377.33015441698035,Polygon,921,370435.4601625214
6577,6636,772,1008,תחבורה,162.57564236764097,1644.3430222057823,Polygon,224,420055.32445293915
6578,6636,748,1002,מסחר,284.9892146591342,3662.798556354324,Polygon,224,420055.32445293915
6580,6951,114,1001,מגורים,88.71179267007963,476.50232757049383,Polygon,1341,128621.81106853219
6581,6626,156,1001,מגורים,92.13576690881214,490.0161206388575,Polygon,111,534314.6075865291
6582,6625,1072,1001,מגורים,121.90051277649515,814.3534369082081,Polygon,211,249212.7149772653
6583,7078,81,1001,מגורים,84.77229789147206,420.2710870040231,Polygon,1313,64124.65058004945
6584,6623,462,1001,מגורים,91.71548291876661,512.2825540047482,Polygon,1222,405574.26711428136
6585,6623,599,1001,מגורים,100.59106021702956,630.3235216781983,Polygon,1222,405574.26711428136
6586,7091,50,1001,מגורים,96.2056077658769,550.4341325612253,Polygon,1317,86061.8938959759
6587,6903,172,1001,מגורים,85.92325029306953,438.1546976999198,Polygon,1333,50953.455024530456
6589,6623,652,1008,תחבורה,6.616419861404808,1.217143859681776,Polygon,223,553888.3842120315
6590,7098,149,1001,מגורים,37.858689971837244,79.58192221756785,Polygon,934,244172.66428730346
6591,7098,150,1001,מגורים,40.95639147339388,89.47349766359638,Polygon,934,244172.66428730346
6592,7024,156,1001,מגורים,70.46594359083201,251.5586075279718,Polygon,721,244921.92061133427
6593,6212,200,1001,מגורים,81.08836437480544,314.4560929435884,Polygon,422,201080.3802300071
6594,6212,501,1001,מגורים,99.88155433132611,602.0873400259519,Polygon,422,201080.3802300071
6595,6217,314,1001,מגורים,90.38538129037968,494.36349755574923,Polygon,1421,148627.65127276542
6596,6215,127,1001,מגורים,54.55909311674468,157.0966489963342,Polygon,1321,84244.0758753767
6598,7063,33,1006,שטחים פתוחים,121.49676948963416,893.3780010533432,Polygon,831,408518.27397721127
6599,6212,935,1001,מגורים,104.51647961951004,607.579245363957,Polygon,423,223274.00953307396
6600,6960,133,1002,מסחר,85.5340020953523,418.8306447209701,Polygon,317,103613.24982239403
6601,6336,446,1001,מגורים,102.61055791391033,666.2957804853816,Polygon,1223,724840.0827068764
6602,6623,296,1001,מגורים,126.5958553005407,968.6323612875299,Polygon,1221,380690.56912756327
6603,6130,231,1006,שטחים פתוחים,113.89746591558409,78.88435093113937,Polygon,935,241387.8055921972
6604,6624,748,1001,מגורים,65.50177641672292,229.12028283266955,Polygon,1212,471068.63664477214
6605,6792,144,1001,מגורים,69.3361036801555,300.32686825338266,Polygon,212,331441.45344205084
6606,7063,36,1006,שטחים פתוחים,111.82813096101897,770.8287823461583,Polygon,831,408518.27397721127
6607,6615,171,1002,מסחר,170.65312765107447,1550.2056306504455,Polygon,1212,471068.63664477214
6608,6215,202,1001,מגורים,99.39192569387185,588.6320135336573,Polygon,325,138538.946505058
6609,6951,24,1001,מגורים,98.49622130297917,504.7985258645731,Polygon,1341,128621.81106853219
6610,7084,145,1002,מסחר,99.15686654084142,613.9943571389408,Polygon,812,119053.73858453319
6611,6212,923,1001,מגורים,75.6771910388536,331.5460373776995,Polygon,421,263980.93883154157
6612,7092,92,1001,מגורים,85.16149931612692,409.26502668657463,Polygon,1332,83450.7778672848
6613,6907,2049,1008,תחבורה,32.12492577629426,45.43572458527954,Polygon,512,97766.6613528302
6614,6910,18,1001,מגורים,93.01385014887794,504.28740493783783,Polygon,512,97766.6613528302
6620,6134,646,1008,תחבורה,21.708127573262644,9.777804614016329,Polygon,934,244172.66428730346
6621,6977,2153,1008,תחבורה,92.63335010903238,216.5085478842763,Polygon,816,207392.60324355093
6624,6036,2052,1006,שטחים פתוחים,20.548708400036368,12.253503484886657,Polygon,1024,1053780.979567455
6625,7043,2103,1001,מגורים,91.17891768160123,515.7860019099746,Polygon,1514,412384.4607673103
6626,6129,2093,1001,מגורים,97.71266451442281,570.6331298895743,Polygon,1033,206400.5321570697
6627,6972,158,1001,מגורים,61.08293223765571,158.4906518420447,Polygon,822,270217.532843293
6631,7090,72,1001,מגורים,35.860688558595385,79.65389213073253,Polygon,933,370870.01864437223
6633,6212,523,1001,מגורים,89.72851362762364,503.0339173554161,Polygon,422,201080.3802300071
6634,6212,1141,1001,מגורים,65.80852272794152,251.13528143900837,Polygon,421,263980.93883154157
6635,7015,7,1001,מגורים,127.36556481703133,321.2043565597522,Polygon,711,203460.0893537748
6636,6638,395,1001,מגורים,98.07268092537342,606.3882816954709,Polygon,1223,724840.0827068764
6637,6636,700,1001,מגורים,198.74443728653588,2179.709293333827,Polygon,224,420055.32445293915
6638,6628,196,1001,מגורים,89.55505630378153,499.94309145009385,Polygon,111,534314.6075865291
6639,6952,5,1001,מגורים,88.77650226579313,471.7797992303129,Polygon,1323,86666.53339066547
6640,6150,484,1001,מגורים,65.75015504870545,218.6973025718397,Polygon,915,206431.76886856044
6641,6214,513,1001,מגורים,88.59329984039796,468.4281137818811,Polygon,323,137989.22320596903
6642,6911,86,1001,מגורים,76.47393701264112,300.7614365522218,Polygon,514,118757.59833671525
6643,6636,777,1001,מגורים,97.53629797206473,581.7154804786542,Polygon,223,553888.3842120315
6645,6336,37,1001,מגורים,133.48611381764627,980.3880039810306,Polygon,1213,580609.3932878867
6646,6130,226,1001,מגורים,182.06501468676367,1055.1980303505225,Polygon,935,241387.8055921972
6647,6625,235,1001,מגורים,142.17440104762596,1020.3030488808973,Polygon,221,330084.0198348045
6648,6910,2026,1001,מגורים,63.38384481497366,227.2811051305445,Polygon,513,101024.83195534137
6649,7071,67,1001,מגורים,119.36511777572392,685.4957361288535,Polygon,711,203460.0893537748
6650,6336,33,1001,מגורים,99.28947061052995,595.4293469450282,Polygon,1213,580609.3932878867
6651,6624,504,1001,מגורים,102.00198816641515,650.0230361682915,Polygon,1212,471068.63664477214
6652,6106,2455,1008,תחבורה,41.768825528012876,54.25311315909407,Polygon,411,442880.2570004637
6653,6106,503,1001,מגורים,109.91832122314959,710.2908032434942,Polygon,411,442880.2570004637
6654,6150,114,1001,מגורים,59.30483473361174,164.40630193505916,Polygon,916,167064.5367283147
6655,7097,36,1001,מגורים,72.38158584434633,184.94555240542854,Polygon,932,400321.22705684905
6657,7098,77,1001,מגורים,78.14028831848198,273.51474204200434,Polygon,933,370870.01864437223
6658,7083,78,1002,מסחר,55.06844228096202,189.3788801506711,Polygon,812,119053.73858453319
6659,6636,596,1001,מגורים,116.99392904843776,686.5473415386866,Polygon,223,553888.3842120315
6660,6770,29,1001,מגורים,141.22856063360115,1122.5304753787855,Polygon,113,513275.2066038634
6661,6150,226,1001,מגורים,62.57212714332637,184.50387569126997,Polygon,916,167064.5367283147
6662,6150,208,1001,מגורים,59.55123068052915,168.98305946778302,Polygon,916,167064.5367283147
6663,6636,2450,1001,מגורים,96.96768239476003,578.353943827853,Polygon,223,553888.3842120315
6664,6623,651,1008,תחבורה,6.692519197823872,1.6281001966309963,Polygon,223,553888.3842120315
6665,6638,558,1001,מגורים,114.16123242102935,773.9707669197239,Polygon,1223,724840.0827068764
6666,6638,511,1001,מגורים,90.96482450229485,510.1981714948986,Polygon,1223,724840.0827068764
6667,6215,308,1001,מגורים,67.47790391477612,273.17252920204186,Polygon,324,125188.65854304013
6668,6213,370,1001,מגורים,60.533231144117984,151.78389710806738,Polygon,1415,171811.37917595851
6669,6164,53,1001,מגורים,183.37152985508246,2077.8945817201184,Polygon,921,370435.4601625214
6670,6150,441,1001,מגורים,67.4074382806608,225.07823462657842,Polygon,915,206431.76886856044
6671,6150,442,1001,מגורים,67.45393533845932,224.12284307640215,Polygon,915,206431.76886856044
6673,7078,176,1001,מגורים,38.98035896095956,11.649520979024496,Polygon,1321,84244.0758753767
6674,6108,82,1001,מגורים,111.53276359460466,743.2745015822585,Polygon,1415,171811.37917595851
6675,6955,89,1001,מגורים,85.10195952958667,382.16019692687223,Polygon,322,58082.647616502174
6676,6985,85,1001,מגורים,90.19315252703213,501.89348972635275,Polygon,833,448312.4644753149
6677,6150,275,1001,מגורים,58.90986144653024,167.65256095458614,Polygon,916,167064.5367283147
6678,6150,276,1001,מגורים,57.711029234238175,154.86964881394783,Polygon,916,167064.5367283147
6679,6106,283,1008,תחבורה,133.61356896219056,384.84794306978665,Polygon,411,442880.2570004637
6679,6106,283,1008,תחבורה,125.00341585906584,387.6285267996827,Polygon,412,331168.7841144157
6680,6212,495,1001,מגורים,91.79900920055434,500.8436820674136,Polygon,422,201080.3802300071
6681,6968,21,1001,מגורים,89.36685795021764,468.2599842651081,Polygon,1312,69729.24364473645
